"nx_goods_id"	"nx_goods_name"	"nx_goods_standardname"	"nx_goods_father_id"	"sku_stored_grand_id"	"sku_should_grand_id"	"sku_stored_gg_id"	"sku_should_gg_id"
"100775"	"春卷"	"袋"	"10728"	"1202"		"12"	
"100777"	"虾干"	"斤"	"10730"	"506"		"5"	
"100778"	"鱼丸"	"袋"	"10731"	"801"		"8"	
"100779"	"虾丸"	"袋"	"10732"	"801"		"8"	
"100782"	"沙葱"	"斤"	"10735"	"104"		"1"	
"100784"	"不锈钢盆"	"个"	"10737"	"702"		"7"	
"100786"	"莲子"	"斤"	"10738"	"306"		"3"	
"100789"	"古币香油"	"瓶"	"10457"	"304"		"3"	
"100791"	"娃娃菜"	"包"	"10106"	"101"		"1"	
"100793"	"鲜羊上脑肉"	"斤"	"10741"	"204"		"2"	
"100795"	"蚊香"	"盒"	"10743"	"702"		"7"	
"100796"	"豆腐王"	"袋"	"10744"	"302"		"3"	
"100798"	"松仁"	"斤"	"10746"	"306"		"3"	
"100799"	"青豆"	"袋"	"10747"	"1206"		"12"	
"100801"	"潼关馍"	"袋"	"10749"	"1207"		"12"	
"100804"	"冻去骨鸡腿"	"袋"	"10751"	"1001"		"10"	
"100814"	"五香豆腐丝"	"斤"	"10587"	"107"		"1"	
"100815"	"王致和腐乳"	"瓶"	"10757"	"303"		"3"	
"100816"	"天山红番茄酱"	"桶"	"10433"	"303"		"3"	
"100818"	"海带丝"	"件"	"10390"	"508"		"5"	
"100819"	"户户辣椒酱"	"盒"	"10438"	"303"		"3"	
"100821"	"奥尔良腌料"	"袋"	"10758"	"302"		"3"	
"100822"	"酒鬼花生米"	"袋"	"11906"	"1106"		"11"	
"100826"	"双喜泡打粉"	"桶"	"10762"	"302"		"3"	
"100827"	"龙须面条"	"斤"	"10504"	"401"		"4"	
"100828"	"铁棍山药"	"斤"	"10139"	"102"		"1"	
"100831"	"蓝手套"	"盒"	"10764"	"702"		"7"	
"100833"	"干柠檬片"	"斤"	"10766"	"305"		"3"	
"100835"	"醪糟"	"瓶"	"10767"	"307"		"3"	
"100837"	"日本豆腐"	"箱"	"10769"	"107"		"1"	
"100838"	"3140冷冻虾仁"	"袋"	"10374"	"504"		"5"	
"100839"	"彩色汤圆"	"袋"	"11557"	"402"		"4"	
"100840"	"汤盆"	"个"	"10771"	"704"		"7"	
"100843"	"野山椒"	"瓶"	"10620"	"602"		"6"	
"100844"	"吸管"	"包"	"10775"	"701"		"7"	
"100847"	"芥菜"	"斤"	"10777"	"102"		"1"	
"100850"	"上海梅林午餐肉罐头"	"盒"	"10778"	"307"		"3"	
"100852"	"熟猪肝"	"斤"	"10779"	"601"		"6"	
"100855"	"四季宝花生酱"	"瓶"	"10448"	"303"		"3"	
"100857"	"灯笼椒"	"斤"	"10473"	"305"		"3"	
"100858"	"蛋饺"	"盒"	"10862"	"1207"		"12"	
"100859"	"南方苦苣"	"斤"	"10116"	"101"		"1"	
"100861"	"罗汉笋"	"包"	"11272"	"307"		"3"	
"100866"	"无烟炭"	"斤"	"10789"	"704"		"7"	
"100867"	"川掌柜"	"桶"	"10790"	"303"		"3"	
"100868"	"冻鸭胸"	"斤"	"10791"	"1001"		"10"	
"100871"	"糯米"	"斤"	"10793"	"903"		"9"	
"100873"	"白芷"	"斤"	"10794"	"305"		"3"	
"100874"	"熟白芝麻"	"斤"	"10483"	"306"		"3"	
"100875"	"洗手液"	"瓶"	"10795"	"702"		"7"	
"100876"	"蟹黄酱"	"瓶"	"10796"	"303"		"3"	
"100877"	"蚝油"	"瓶"	"10797"	"304"		"3"	
"100878"	"嫩肉粉"	"瓶"	"10798"	"302"		"3"	
"100880"	"冬笋"	"斤"	"10800"	"102"		"1"	
"100881"	"黑蒜"	"桶"	"10571"	"602"		"6"	
"100883"	"韭菜花"	"瓶"	"10803"	"303"		"3"	
"100884"	"花雕酒"	"瓶"	"10804"	"304"		"3"	
"100889"	"冻鸡心"	"袋"	"10809"	"1001"		"10"	
"100892"	"撒尿牛丸"	"袋"	"10812"	"801"		"8"	
"100893"	"手抓饼"	"件"	"10813"	"1207"		"12"	
"100894"	"玉米淀粉"	"袋"	"10404"	"302"		"3"	
"100895"	"钢刷子"	"个"	"10814"	"702"		"7"	
"100896"	"栀子"	"斤"	"10815"	"305"		"3"	
"100897"	"砂仁"	"斤"	"10816"	"305"		"3"	
"100898"	"鸡蛋干"	"包"	"10817"	"608"		"6"	
"100900"	"一次性筷子"	"包"	"10519"	"701"		"7"	
"100901"	"鲜活大虾"	"斤"	"10819"	"502"		"5"	
"100903"	"皮围裙"	"个"	"10821"	"706"		"7"	
"100904"	"羊肉串竹签"	"把"	"10822"	"701"		"7"	
"100905"	"电子秤"	"个"	"10823"	"705"		"7"	
"100906"	"竹盒子"	"个"	"10824"	"703"		"7"	
"100907"	"脆炸粉"	"袋"	"10825"	"302"		"3"	
"100911"	"蒜肠(优)"	"斤"	"12430"	"606"		"6"	
"100912"	"童子鸡"	"斤"	"10829"	"603"		"6"	
"100913"	"猪头肉"	"斤"	"10830"	"601"		"6"	
"100915"	"鲜猪里脊肉"	"斤"	"10831"	"201"		"2"	
"100916"	"鲜猪肘子"	"斤"	"10832"	"201"		"2"	
"100917"	"鲜多宝鱼"	"斤"	"10833"	"501"		"5"	
"100918"	"冷鲜猪肝"	"斤"	"10834"	"201"		"2"	
"100919"	"鱿鱼须"	"件"	"10835"	"508"		"5"	
"100922"	"东北大拉皮"	"袋"	"10693"	"403"		"4"	
"100925"	"红彩椒"	"斤"	"10194"	"105"		"1"	
"100926"	"黄彩椒"	"斤"	"10194"	"105"		"1"	
"100928"	"特辣辣椒面"	"斤"	"10629"	"305"		"3"	
"100929"	"味好美鲜辣味粉"	"袋"	"10839"	"302"		"3"	
"100932"	"干红枣"	"斤"	"10841"	"306"		"3"	
"100933"	"干红小枣"	"斤"	"10841"	"306"		"3"	
"100934"	"干红大枣"	"斤"	"10841"	"306"		"3"	
"100935"	"大蒜米"	"斤"	"10179"	"104"		"1"	
"100939"	"大土豆"	"斤"	"10134"	"102"		"1"	
"100940"	"蓝莓酱"	"瓶"	"10844"	"303"		"3"	
"100941"	"草果"	"斤"	"10845"	"305"		"3"	
"100942"	"千里香"	"斤"	"10846"	"305"		"3"	
"100943"	"丁香"	"斤"	"10847"	"305"		"3"	
"100945"	"生粉"	"斤"	"10849"	"302"		"3"	
"100946"	"长发生粉"	"袋"	"10849"	"302"		"3"	
"100947"	"鲜带皮鸡腿肉"	"斤"	"10292"	"202"		"2"	
"100948"	"朝天椒"	"斤"	"10473"	"305"		"3"	
"100951"	"泰国辣酱"	"瓶"	"10438"	"303"		"3"	
"100953"	"胡辣汤"	"包"	"10854"	"405"		"4"	
"100954"	"松肉粉"	"瓶"	"10855"	"302"		"3"	
"100959"	"皇冠大虾20-30"	"盒"	"10648"	"504"		"5"	
"100962"	"梅花海参"	"斤"	"10861"	"306"		"3"	
"100963"	"蒸饺"	"件"	"10862"	"1207"		"12"	
"100964"	"卤肥肠"	"斤"	"10863"	"601"		"6"	
"100966"	"小碗"	"个"	"10864"	"704"		"7"	
"100967"	"一次性小勺子"	"袋"	"10865"	"704"		"7"	
"100972"	"桂花马蹄"	"袋"	"10867"	"307"		"3"	
"100973"	"薄荷糖"	"袋"	"10868"	"1106"		"11"	
"100976"	"熏通脊"	"斤"	"10871"	"601"		"6"	
"100977"	"海天味极鲜"	"桶"	"10395"	"301"		"3"	
"100978"	"东古一品鲜"	"桶"	"10573"	"301"		"3"	
"100981"	"王致和红辣腐乳"	"瓶"	"10757"	"303"		"3"	
"100982"	"拉面剂"	"袋"	"10873"	"302"		"3"	
"100983"	"有机菜花"	"斤"	"10109"	"101"		"1"	
"100984"	"广东菜心"	"斤"	"10118"	"101"		"1"	
"100985"	"青小米辣椒"	"斤"	"10189"	"105"		"1"	
"100988"	"线手套"	"双"	"10875"	"702"		"7"	
"100989"	"干线椒"	"斤"	"10473"	"305"		"3"	
"100990"	"雏鸡"	"斤"	"10876"	"202"		"2"	
"100991"	"蟑螂药"	"瓶"	"10877"	"702"		"7"	
"100993"	"清水笋丝"	"袋"	"11272"	"307"		"3"	
"100994"	"细密漏"	"个"	"10879"	"704"		"7"	
"100995"	"磨刀棍"	"个"	"10880"	"704"		"7"	
"100997"	"油豆皮块"	"箱"	"10882"	"306"		"3"	
"101000"	"海蜇头"	"桶"	"10885"	"508"		"5"	
"101003"	"冻五花肉"	"件"	"10886"	"1004"		"10"	
"101004"	"冻鸡排腿"	"斤"	"10887"	"1001"		"10"	
"101015"	"白玉鸭血"	"根"	"10217"	"107"		"1"	
"101016"	"大粒花生米"	"斤"	"10563"	"904"		"9"	
"101018"	"鲜花鲢鱼尾"	"斤"	"10355"	"501"		"5"	
"101020"	"冻大鸡胗"	"袋"	"10553"	"1001"		"10"	
"101021"	"板椒"	"斤"	"10473"	"305"		"3"	
"101023"	"丘北辣椒"	"斤"	"10473"	"305"		"3"	
"101024"	"黑醋汁"	"瓶"	"10889"	"301"		"3"	
"101025"	"红尖椒"	"斤"	"10187"	"105"		"1"	
"101026"	"白玉南豆腐"	"盒"	"10890"	"107"		"1"	
"101027"	"冻鸡丁"	"袋"	"10891"	"1001"		"10"	
"101032"	"棉被"	"件"	"10893"	"706"		"7"	
"101033"	"干核桃仁"	"斤"	"10894"	"306"		"3"	
"101034"	"挂面"	"包"	"10895"	"401"		"4"	
"101036"	"小快菜"	"斤"	"10897"	"101"		"1"	
"101037"	"臭鳜鱼"	"条"	"12519"	"1204"		"12"	
"101039"	"凤球唛番茄酱"	"桶"	"10433"	"303"		"3"	
"101040"	"东古蒜蓉辣椒酱"	"桶"	"10438"	"303"		"3"	
"101041"	"海天海鲜酱"	"桶"	"10442"	"303"		"3"	
"101042"	"海天柱侯酱"	"瓶"	"10899"	"303"		"3"	
"101043"	"李锦记锦珍柱候酱"	"桶"	"10899"	"303"		"3"	
"101044"	"李锦记幼滑虾酱"	"瓶"	"10900"	"303"		"3"	
"101046"	"海天老抽王"	"瓶"	"10395"	"301"		"3"	
"101048"	"龙门米醋"	"桶"	"10397"	"301"		"3"	
"101052"	"紫林陈醋"	"瓶"	"10394"	"301"		"3"	
"101057"	"海天生抽酱油"	"桶"	"10395"	"301"		"3"	
"101058"	"海天鲜味生抽"	"瓶"	"10395"	"301"		"3"	
"101059"	"海天鲜味生抽"	"瓶"	"10395"	"301"		"3"	
"101060"	"海天鲜味生抽"	"桶"	"10395"	"301"		"3"	
"101061"	"味达美冰糖老抽"	"桶"	"10596"	"301"		"3"	
"101064"	"海天红烧酱油"	"桶"	"10395"	"301"		"3"	
"101065"	"东古一品鲜"	"瓶"	"10573"	"301"		"3"	
"101066"	"大桥鸡精"	"袋"	"10401"	"302"		"3"	
"101067"	"太太乐三鲜鸡精"	"袋"	"10401"	"302"		"3"	
"101068"	"太太乐鸡精"	"袋"	"10401"	"302"		"3"	
"101069"	"南德鸡精"	"袋"	"10401"	"302"		"3"	
"101070"	"大桥味精"	"袋"	"10402"	"302"		"3"	
"101072"	"大桥鸡粉"	"桶"	"10411"	"302"		"3"	
"101090"	"黑胡椒粒"	"斤"	"10480"	"305"		"3"	
"101091"	"黑胡椒碎"	"瓶"	"10480"	"305"		"3"	
"101093"	"白胡椒粒"	"斤"	"10480"	"305"		"3"	
"101094"	"孜然半粒"	"斤"	"10476"	"305"		"3"	
"101095"	"孜然粉"	"斤"	"12740"	"302"		"3"	
"101096"	"花生碎"	"袋"	"11906"	"1106"		"11"	
"101097"	"冻鸡翅根"	"袋"	"10579"	"1001"		"10"	
"101099"	"冻鸡翅中"	"件"	"10902"	"1001"		"10"	
"101100"	"冻鸡翅中"	"袋"	"10902"	"1001"		"10"	
"101102"	"冻鸡排腿"	"袋"	"10887"	"1001"		"10"	
"101103"	"冻鸡爪"	"袋"	"10903"	"1001"		"10"	
"101106"	"冻鸭腿"	"件"	"10905"	"1001"		"10"	
"101107"	"冻鸭胗"	"袋"	"10906"	"1001"		"10"	
"101111"	"水塔陈醋"	"桶"	"10394"	"301"		"3"	
"101112"	"紫林陈醋"	"桶"	"10394"	"301"		"3"	
"101114"	"魔鬼辣椒"	"斤"	"10473"	"305"		"3"	
"101115"	"干秋耳"	"斤"	"10482"	"306"		"3"	
"101116"	"梨"	"斤"	"10909"	"108"		"1"	
"101117"	"玉米面"	"斤"	"10910"	"904"		"9"	
"101118"	"王致和臭腐乳"	"瓶"	"10757"	"303"		"3"	
"101119"	"梅干菜"	"袋"	"10911"	"306"		"3"	
"101120"	"鸡饭老抽"	"瓶"	"10912"	"301"		"3"	
"101121"	"咸肉"	"斤"	"10913"	"606"		"6"	
"101122"	"烤肉不锈钢签子圆"	"把"	"10914"	"701"		"7"	
"101123"	"泰式鸡酱"	"瓶"	"10915"	"303"		"3"	
"101124"	"刘二酸菜丝"	"袋"	"10511"	"602"		"6"	
"101126"	"橡胶手套"	"双"	"10916"	"702"		"7"	
"101127"	"冻鸭头"	"袋"	"10917"	"1001"		"10"	
"101128"	"冷冻鱿鱼"	"袋"	"10918"	"503"		"5"	
"101132"	"速冻水饺"	"袋"	"10920"	"1207"		"12"	
"101133"	"小飞马味精"	"袋"	"10402"	"302"		"3"	
"101136"	"本地菜心"	"斤"	"10118"	"101"		"1"	
"101138"	"白砂糖"	"斤"	"10403"	"302"		"3"	
"101139"	"中号打包袋"	"把"	"10548"	"703"		"7"	
"101140"	"小号打包袋"	"把"	"10548"	"703"		"7"	
"101141"	"2000餐盒"	"件"	"10515"	"701"		"7"	
"101142"	"1000餐盒"	"件"	"10515"	"701"		"7"	
"101143"	"3000餐盒"	"件"	"10515"	"701"		"7"	
"101145"	"小号垃圾袋"	"卷"	"10691"	"702"		"7"	
"101146"	"冻鸡翅中"	"袋"	"10902"	"1001"		"10"	
"101168"	"润肤乳"	"桶"	"10929"	"702"		"7"	
"101169"	"厨师高帽"	"包"	"10930"	"706"		"7"	
"101170"	"鲜猪肉馅"	"斤"	"10931"	"201"		"2"	
"101171"	"擦丝器"	"个"	"10932"	"704"		"7"	
"101173"	"拔毛器"	"个"	"10934"	"704"		"7"	
"101174"	"红茶"	"盒"	"10935"	"1104"		"11"	
"101175"	"一次性杯子"	"包"	"10936"	"701"		"7"	
"101179"	"糖蒜"	"斤"	"10571"	"602"		"6"	
"101181"	"中号垃圾袋"	"卷"	"10691"	"702"		"7"	
"101182"	"牛肉粉"	"瓶"	"10942"	"302"		"3"	
"101185"	"红梅味精"	"袋"	"10402"	"302"		"3"	
"101186"	"圆打包盒"	"件"	"10515"	"701"		"7"	
"101187"	"装面袋"	"把"	"10945"	"703"		"7"	
"101188"	"沙拉汁"	"瓶"	"10547"	"303"		"3"	
"101189"	"八味盒"	"套"	"10946"	"704"		"7"	
"101190"	"秦椒面"	"斤"	"10629"	"305"		"3"	
"101192"	"鲜猪肉馅"	"斤"	"10931"	"201"		"2"	
"101194"	"鲜猪肉片"	"斤"	"10947"	"201"		"2"	
"101195"	"鲜猪肉片"	"斤"	"10947"	"201"		"2"	
"101197"	"鲜猪肉丝"	"斤"	"10948"	"201"		"2"	
"101200"	"鸡蛋"	"大框"	"10339"	"205"		"2"	
"101201"	"马勺"	"把"	"10949"	"704"		"7"	
"101203"	"垃圾桶"	"个"	"10951"	"702"		"7"	
"101205"	"削皮刀"	"把"	"10952"	"704"		"7"	
"101206"	"整套扫把"	"套"	"10953"	"702"		"7"	
"101208"	"红太阳蒜蓉辣酱"	"袋"	"10438"	"303"		"3"	
"101210"	"冻去骨鸡腿肉"	"袋"	"10751"	"1001"		"10"	
"101212"	"鲜猪肥肉"	"斤"	"10954"	"201"		"2"	
"101213"	"布丁杯"	"袋"	"10955"	"703"		"7"	
"101214"	"蛋挞皮"	"箱"	"10956"	"1207"		"12"	
"101217"	"去皮后臀尖"	"斤"	"10281"	"201"		"2"	
"101218"	"去皮前臀尖"	"斤"	"10282"	"201"		"2"	
"101219"	"火碱"	"袋"	"10957"	"702"		"7"	
"101220"	"京晶盐"	"袋"	"12037"	"302"		"3"	
"101221"	"大鸡爪"	"斤"	"10668"	"202"		"2"	
"101222"	"恒顺香醋"	"瓶"	"10958"	"301"		"3"	
"101223"	"吸铁石"	"套"	"10959"	"704"		"7"	
"101228"	"文武外婆菜"	"袋"	"10964"	"602"		"6"	
"101230"	"鱼胶粉"	"盒"	"10965"	"302"		"3"	
"101231"	"黄油"	"块"	"10966"	"404"		"4"	
"101232"	"慕斯粉"	"袋"	"10967"	"302"		"3"	
"101235"	"干腐竹段"	"袋"	"10481"	"306"		"3"	
"101240"	"手工红薯粉"	"把"	"10492"	"306"		"3"	
"101242"	"干宽粉"	"包"	"10493"	"306"		"3"	
"101243"	"手工土豆粉"	"包"	"10493"	"306"		"3"	
"101244"	"米线"	"斤"	"10968"	"306"		"3"	
"101246"	"山药粉条"	"袋"	"10969"	"306"		"3"	
"101247"	"江西米粉"	"包"	"10970"	"306"		"3"	
"101248"	"玉米面条"	"箱"	"10971"	"306"		"3"	
"101254"	"胡辣汤面筋"	"箱"	"10975"	"306"		"3"	
"101257"	"古币混合芝麻酱"	"桶"	"10434"	"303"		"3"	
"101259"	"大重九底料"	"袋"	"10586"	"303"		"3"	
"101260"	"桥头火锅底料"	"袋"	"10586"	"303"		"3"	
"101268"	"鸡油"	"袋"	"10977"	"1001"		"10"	
"101276"	"冻鸭脖"	"袋"	"10978"	"1001"		"10"	
"101277"	"冻鸭块"	"袋"	"10979"	"1001"		"10"	
"101278"	"冻鸭肠"	"袋"	"10980"	"1001"		"10"	
"101279"	"冻鸭肝"	"袋"	"10981"	"1001"		"10"	
"101280"	"50-60冷冻大虾"	"盒"	"10648"	"504"		"5"	
"101281"	"60-70冷冻大虾"	"盒"	"10648"	"504"		"5"	
"101282"	"40-50冷冻大虾"	"盒"	"10648"	"504"		"5"	
"101283"	"冻玉米"	"袋"	"10497"	"1206"		"12"	
"101284"	"冻玉米段"	"箱"	"10497"	"1206"		"12"	
"101285"	"宽粉"	"袋"	"10493"	"306"		"3"	
"101286"	"土豆圆粉"	"袋"	"10493"	"306"		"3"	
"101287"	"炖骨上面"	"箱"	"10984"	"306"		"3"	
"101291"	"长签豆腐串"	"箱"	"10655"	"306"		"3"	
"101292"	"豆腐串"	"箱"	"10655"	"306"		"3"	
"101296"	"蕨根粉"	"袋"	"10517"	"306"		"3"	
"101298"	"油豆皮王中王"	"箱"	"10882"	"306"		"3"	
"101301"	"五彩粉丝"	"箱"	"10491"	"306"		"3"	
"101302"	"豆干串"	"盒"	"10655"	"306"		"3"	
"101303"	"新竹米粉"	"包"	"10970"	"306"		"3"	
"101306"	"绿豆粉丝"	"袋"	"10491"	"306"		"3"	
"101308"	"龙口粉丝"	"袋"	"10491"	"306"		"3"	
"101311"	"大豆油"	"桶"	"10685"	"902"		"9"	
"101312"	"碗留香菜籽油"	"桶"	"10554"	"902"		"9"	
"101313"	"色拉油"	"桶"	"10685"	"902"		"9"	
"101314"	"色拉油"	"桶"	"10685"	"902"		"9"	
"101315"	"色拉油"	"桶"	"10685"	"902"		"9"	
"101316"	"当归"	"斤"	"10985"	"305"		"3"	
"101317"	"肉蔻"	"斤"	"10986"	"305"		"3"	
"101318"	"党参"	"斤"	"10987"	"305"		"3"	
"101319"	"良姜"	"斤"	"10988"	"305"		"3"	
"101321"	"泡打粉"	"袋"	"10762"	"302"		"3"	
"101322"	"芥黄酱"	"瓶"	"10990"	"303"		"3"	
"101323"	"泡腾片"	"瓶"	"10991"	"1104"		"11"	
"101324"	"香水鱼"	"袋"	"10992"	"602"		"6"	
"101325"	"小酥肉"	"袋"	"10993"	"1202"		"12"	
"101328"	"小茴香"	"斤"	"10996"	"305"		"3"	
"101331"	"干沙姜"	"斤"	"10999"	"305"		"3"	
"101332"	"甘草"	"斤"	"11000"	"305"		"3"	
"101333"	"青果"	"斤"	"11001"	"305"		"3"	
"101334"	"积壳"	"斤"	"11002"	"305"		"3"	
"101335"	"决明子"	"斤"	"11003"	"305"		"3"	
"101336"	"罗汉果"	"斤"	"11004"	"305"		"3"	
"101337"	"五加皮"	"斤"	"11005"	"305"		"3"	
"101338"	"排草"	"斤"	"11006"	"305"		"3"	
"101340"	"香菜籽"	"斤"	"11008"	"305"		"3"	
"101341"	"香果"	"斤"	"11009"	"305"		"3"	
"101342"	"香茅草"	"斤"	"11010"	"305"		"3"	
"101343"	"香砂"	"斤"	"11011"	"305"		"3"	
"101344"	"紫苏"	"斤"	"11012"	"305"		"3"	
"101345"	"甘松"	"斤"	"11013"	"305"		"3"	
"101346"	"辛夷"	"斤"	"11014"	"305"		"3"	
"101347"	"阳春砂"	"斤"	"11015"	"305"		"3"	
"101348"	"罗勒"	"斤"	"11016"	"305"		"3"	
"101349"	"莳萝"	"斤"	"11017"	"305"		"3"	
"101350"	"荆芥"	"斤"	"11018"	"305"		"3"	
"101351"	"红曲米"	"斤"	"11019"	"305"		"3"	
"101352"	"鲜香粉"	"袋"	"11020"	"302"		"3"	
"101353"	"红色护色剂"	"袋"	"11977"	"302"		"3"	
"101355"	"天力老醋"	"瓶"	"11022"	"301"		"3"	
"101356"	"菜筐子"	"个"	"11023"	"704"		"7"	
"101357"	"果粒橙"	"瓶"	"11431"	"1102"		"11"	
"101358"	"网红小粉皮"	"斤"	"10494"	"306"		"3"	
"101360"	"白沙花生米"	"斤"	"10563"	"904"		"9"	
"101362"	"红皮花生米"	"斤"	"10563"	"904"		"9"	
"101363"	"纯红薯淀粉颗粒"	"斤"	"11025"	"904"		"9"	
"101364"	"香干"	"斤"	"11026"	"107"		"1"	
"101365"	"白豆干"	"斤"	"10657"	"107"		"1"	
"101366"	"日本豆腐"	"件"	"10769"	"107"		"1"	
"101369"	"北豆腐"	"盒"	"10552"	"107"		"1"	
"101370"	"内脂豆腐"	"盒"	"10215"	"107"		"1"	
"101371"	"内脂豆腐"	"盒"	"10215"	"107"		"1"	
"101372"	"凉粉"	"袋"	"11027"	"107"		"1"	
"101373"	"凉皮"	"斤"	"11028"	"107"		"1"	
"101374"	"鲜土豆粉"	"袋"	"11029"	"107"		"1"	
"101376"	"魔芋大结"	"袋"	"11031"	"107"		"1"	
"101379"	"年糕条"	"袋"	"10507"	"402"		"4"	
"101380"	"魔芋丝"	"盒"	"11031"	"107"		"1"	
"101383"	"鲜大牛腱子"	"斤"	"10609"	"203"		"2"	
"101384"	"鲜小牛腱子"	"斤"	"10609"	"203"		"2"	
"101385"	"鲜牛外脊"	"斤"	"11032"	"203"		"2"	
"101386"	"鲜牛柳"	"斤"	"11033"	"203"		"2"	
"101387"	"鲜牛排"	"斤"	"11034"	"203"		"2"	
"101388"	"鲜牛腰窝"	"斤"	"11035"	"203"		"2"	
"101389"	"鲜猪棒骨"	"斤"	"11036"	"201"		"2"	
"101390"	"鲜黑鱼"	"斤"	"11037"	"501"		"5"	
"101391"	"鲜牛蛙"	"斤"	"11038"	"501"		"5"	
"101392"	"鲜鲫鱼"	"斤"	"11039"	"501"		"5"	
"101393"	"鲜嘎鱼"	"斤"	"11040"	"501"		"5"	
"101396"	"冻去骨鸡腿肉丁"	"袋"	"10751"	"1001"		"10"	
"101399"	"冻鸭脖"	"箱"	"10978"	"1001"		"10"	
"101400"	"冻鸭肠"	"箱"	"10980"	"1001"		"10"	
"101403"	"冻鸭头"	"件"	"10917"	"1001"		"10"	
"101406"	"冻巴沙鱼片"	"件"	"10367"	"503"		"5"	
"101407"	"冻鲅鱼约 200g-250g条"	"箱"	"11041"	"503"		"5"	
"101408"	"冻黑鱼片"	"盒"	"11042"	"503"		"5"	
"101409"	"龙虾尾 大号"	"件"	"11043"	"504"		"5"	
"101410"	"龙虾尾 中号"	"箱"	"11043"	"504"		"5"	
"101411"	"猪肉大葱水饺"	"袋"	"10920"	"1207"		"12"	
"101412"	"韭菜鸡蛋水饺"	"袋"	"10920"	"1207"		"12"	
"101413"	"猪肉白菜水饺"	"袋"	"10920"	"1207"		"12"	
"101414"	"猪肉芹菜水饺"	"袋"	"10920"	"1207"		"12"	
"101415"	"猪肉香菇水饺"	"袋"	"10920"	"1207"		"12"	
"101416"	"猪肉韭菜水饺"	"袋"	"10920"	"1207"		"12"	
"101417"	"猪肉三鲜水饺"	"袋"	"10920"	"1207"		"12"	
"101418"	"猪肉玉米水饺"	"袋"	"10920"	"1207"		"12"	
"101419"	"猪肉酸菜水饺"	"袋"	"10920"	"1207"		"12"	
"101420"	"猪肉茴香水饺"	"袋"	"10920"	"1207"		"12"	
"101421"	"茴香鸡蛋水饺"	"袋"	"10920"	"1207"		"12"	
"101422"	"牛肉大葱水饺"	"袋"	"10920"	"1207"		"12"	
"101423"	"萝卜羊肉水饺"	"袋"	"10920"	"1207"		"12"	
"101424"	"鲅鱼猪肉水饺"	"袋"	"10920"	"1207"		"12"	
"101425"	"西葫芦鸡蛋水饺"	"袋"	"10920"	"1207"		"12"	
"101426"	"鱼豆腐"	"袋"	"11044"	"801"		"8"	
"101428"	"甜不辣"	"袋"	"11046"	"801"		"8"	
"101429"	"龙虾排"	"袋"	"11047"	"801"		"8"	
"101430"	"亲亲肠"	"袋"	"11048"	"801"		"8"	
"101431"	"开花肠"	"袋"	"11049"	"801"		"8"	
"101432"	"墨鱼丸"	"袋"	"11050"	"801"		"8"	
"101433"	"章鱼丸"	"袋"	"11051"	"801"		"8"	
"101434"	"霞迷饺"	"袋"	"11052"	"801"		"8"	
"101435"	"燕饺"	"袋"	"11053"	"801"		"8"	
"101436"	"波波肠"	"袋"	"11054"	"801"		"8"	
"101437"	"鸡丸"	"袋"	"11055"	"801"		"8"	
"101438"	"香菇贡丸"	"袋"	"11056"	"801"		"8"	
"101439"	"蟹柳"	"袋"	"11057"	"801"		"8"	
"101440"	"千叶豆腐"	"袋"	"11058"	"801"		"8"	
"101441"	"水晶包"	"袋"	"11059"	"801"		"8"	
"101442"	"龙虾味球"	"袋"	"11060"	"801"		"8"	
"101443"	"鱼籽包"	"袋"	"11061"	"801"		"8"	
"101444"	"鱼籽福袋"	"袋"	"11062"	"801"		"8"	
"101445"	"鱼籽烧鱼棒"	"袋"	"11063"	"801"		"8"	
"101446"	"蟹籽包"	"袋"	"11064"	"801"		"8"	
"101447"	"鲜鸡排腿"	"斤"	"11065"	"202"		"2"	
"101448"	"鲜鸡架子"	"斤"	"11066"	"202"		"2"	
"101452"	"鲜羊大里脊"	"斤"	"10333"	"204"		"2"	
"101453"	"鲜全肉羊蝎子"	"斤"	"11068"	"204"		"2"	
"101454"	"鲜半肉羊蝎子"	"斤"	"11068"	"204"		"2"	
"101456"	"香香真空豆皮"	"袋"	"10214"	"107"		"1"	
"101457"	"河粉"	"袋"	"11070"	"107"		"1"	
"101458"	"豆皮结"	"斤"	"11071"	"107"		"1"	
"101460"	"南豆腐"	"包"	"10890"	"107"		"1"	
"101461"	"北豆腐"	"袋"	"10552"	"107"		"1"	
"101462"	"卤水豆腐"	"袋"	"11072"	"107"		"1"	
"101463"	"蒸面面条"	"斤"	"10504"	"401"		"4"	
"101464"	"小宽面条"	"斤"	"11073"	"401"		"4"	
"101466"	"重庆小面"	"斤"	"11075"	"401"		"4"	
"101467"	"重庆小面"	"斤"	"11075"	"401"		"4"	
"101472"	"榨菜丝"	"袋"	"10619"	"602"		"6"	
"101473"	"榨菜疙瘩"	"袋"	"10619"	"602"		"6"	
"101477"	"凤梨"	"斤"	"10241"	"108"		"1"	
"101478"	"黄金百香果"	"斤"	"10245"	"108"		"1"	
"101479"	"草莓"	"盒"	"10252"	"108"		"1"	
"101480"	"果冻橙"	"斤"	"10233"	"108"		"1"	
"101481"	"脐橙"	"斤"	"10233"	"108"		"1"	
"101482"	"洛川富士"	"斤"	"10234"	"108"		"1"	
"101483"	"辽宁富士"	"斤"	"10234"	"108"		"1"	
